百辞莫辩 不堪言状 无名火气 没计奈何 苦不可言
微显阐幽 精义入神 研精阐微 阐幽明微 研机综微
铜浇铁铸 身强力壮 拔山举鼎 活龙鲜健 虎体熊腰
才学兼优 才貌双全 通才练识 通文达艺 才貌兼全
焦心热中 方寸已乱 两头三绪 心事重重 冥思苦想
素口骂人 洪乔捎书 期期艾艾 没查没利 破口大骂
迫不可待 腹热心煎 扒耳搔腮 风雷火炮 油浇火燎
信守不渝 优游自若 守分安常 终始若一 不避艰险
碌碌无奇 碌碌无为 无所重轻 一无所长 兴致索然
三日打鱼，两日晒网 三天打鱼，两天晒网 附肤落毛 望风扑影 偷狗戏鸡
竹头木屑 百废待举 百废具举 百废待兴 碎瓦颓垣
胡说乱道 诞谩不经 诞罔不经 诞妄不经 撒骚放屁
利齿能牙 心巧嘴乖 谈论风生 聪明智慧 能言快语
行同能偶 才貌兼全 才貌双全 言之有故 势钧力敌
量才而为 见机行事 相机行事 量力而为 比类从事
急起直追 见机而作 奋起直追 立时三刻 相机而动
目眐心骇 耽惊受怕 张眉张眼 惊恐失色 吃惊受怕
生花之笔 生花妙笔 跌宕风流 潘江陆海 抽秘骋妍
凤吟鸾吹 余音绕梁 惊起梁尘 凤鸣鹤唳 感人肺腑
遂迷不寤 怙顽不悛 执迷不醒 执迷不反 执迷不悟
因时制宜 随时施宜 相机行事 见机行事 兵来将敌，水来土堰
瓜分鼎峙 离析分崩 云扰幅裂 七棱八瓣 分而治之
凤翥鹏翔 凤翥龙骧 磨拳擦掌 神采飞扬 眉花眼笑
量才而为 量力而为 随时施宜 因人而异 见机行事
车载船装 成千上万 成千累万 成千成万 万万千千
秽德垢行 祛蠹除奸 违害就利 以绝后患 攻疾防患
二心两意 七扭八歪 慌慌张张 滑头滑脑 望风捕影
剥皮抽筋 嚼穿龈血 恨如头醋 切骨之仇 驴心狗肺
还年驻色 励精更始 长生不死 焕然一新 兴灭继绝
河奔海聚 陂湖禀量 万里鹏程 万里鹏翼 青云万里
发财致富 物殷俗阜 士饱马腾 国富兵强 足兵足食
惊魂丧魄 惊魂动魄 惊神破胆 魄散魂飞 惊恐失色
诸如此例 十口相传 诸若此类 诸有此类 诸如此比
借公行私 招权纳赂 挟势弄权 营私罔利 争权夺利
词正理直 热情洋溢 大开方便之门 一清二楚 词严义密
不勤而获 一班一辈 分毫不值 赘食太仓 忘啜废枕
才大如海 才夸八斗 腹饱万言 宏儒硕学 博物君子
祸从口出 祸从口生 言发祸随 言出祸随 祸从口出，患从口入
精明强干 精明能干 情急智生 能言快语 以权达变
鼠目寸光 寒腹短识 瞎子摸鱼 不学无识 茫无端绪
不吝指教 舍生忘死 无所容心 不露形色 暗室不欺
柳眉星眼 明眸善睐 明眸皓齿 近在眉睫 看人眉睫
鼻塌唇青 鼻塌脣青 鼻塌嘴歪 脸青鼻肿 七损八伤
交能易作 慷他人之慨 假力于人 互通有无 据为己有
兆载永劫 法海无边 穷年累世 积日累岁 积时累日
残茶剩饭 余腥残秽 余杯冷炙 茶饭无心 杯水粒粟
勾魂摄魄 雄伟壮观 天摇地动 重望高名 惊心眩目
恩深义重 义重恩深 恩重泰山 恩有重报 兹事体大
巨细无遗 朴实无华 连绵不绝 练达老成 毫无逊色
推本溯源 积本求原 枝源派本 叩源推委 钩玄猎秘
论议风生 运用自如 雄才大略 探观止矣 叹观止矣
从容自若 从容不迫 平心而论 襟怀洒落 缓急相济
事不宜迟 甄心动惧 敌不可纵 去甚去泰 安不忘危
前仰后合 前俯后仰 大摇大摆 摇头穢脑 摇头晃脑
足茧手胝 手足重茧 手足胼胝 手胼足胝 胼手胝足
裂石穿云 穿云裂石 响彻云际 响彻云表 响彻云霄
兼包并容 官止神行 整本大套 面面俱到 泛应曲当
唠唠叨叨 言颠语倒 顿口无言 言高语低 言不顾行
幼学壮行 绮纨之岁 白齿青眉 二童一马 十年读书
得未曾有 当世无双 前古未有 曾无与二 史无前例
桃李之教 机事不密 不可言喻 除旧布新 背前面后
才学兼优 雄才大略 博学多才 才识过人 钜学鸿生
改名换姓 变名易姓 涤故更新 捐弃前嫌 革图易虑
弄巧成拙 聪明反被聪明误 自作自受 弄巧反拙 弄虚作假
昏迷不醒 昏迷不省 人事不省 如醉如梦 懵懵懂懂
转死沟壑 剗恶锄奸 刬恶锄奸 苦难深重 讨恶翦暴
开口见心 利齿能牙 谈吐生风 策无遗算 章决句断
如左右手 笙磬同音 左右采获 投刃皆虚 如鱼似水
东挪西凑 东挪西借 东撙西节 多方百计 移易迁变
博物君子 饱经世故 宏儒硕学 文献之家 博览五车
姱容修态 驻颜益寿 丰神异彩 兰质蕙心 斗艳争辉
西方净土 西方净国 一切众生 不念僧面念佛面 时望所归
魏颗结草 感恩怀德 铭感五内 投桃之报 知遇之恩
绳墨之言 直言正论 谠言嘉论 蹈仁履义 危言核论
龙蛇飞舞 龙跳虎卧 游云惊龙 鹄峙鸾翔 龙飞虎跳
欢聚一堂 春宵一刻 怡然自若 心满意得 杯酒言欢
出处殊途 出处进退 进退出处 神武挂冠 散带衡门
无家可归 漂蓬断梗 流落江湖 无家可奔 断梗浮萍
至当不易 至大至刚 尽善尽美 精妙绝伦 至善至美
胸中甲兵 鞍不离马，甲不离身 缮甲治兵 裹粮坐甲 枕戈坐甲
遗簪坠舄 遗簪弃舄 席地而坐 鞋弓袜小 鞋弓襪小
猴年马月 岁不我与 岁在龙蛇 东兔西乌 意马心猿
恪守不渝 坚贞不渝 坚守不渝 守正不回 信守不渝
毫分缕析 研精阐微 融释贯通 融会通浃 融汇贯通
佣中佼佼 天下兴亡，匹夫有责 愚者千虑，必有一得 人之常情 愚夫愚妇
缠绵床褥 祸结兵连 跌脚绊手 兵连祸结 三环五扣
熬清守谈 熬清守淡 熬清受淡 时运不济 家道中落
不自满假 来世不可待 恶不去善 无偏无陂 明人不做暗事
豕交兽畜 败德辱行 谇帚德锄 幺麽小丑 虚舟飘瓦
登山越岭 磨穿铁鞋 宿水餐风 餐风宿草 餐风咽露
骐骥过隙 窗间过马 驹窗电逝 日月如流 流光易逝
穷源溯流 令行如流 源清流洁 溯流追源 恶居下流
鄙吝复萌 一而再，再而三 故技重演 旧病复发 旧话重提
别出手眼 别具手眼 别有风趣 别出新裁 别出新意
国富民安 时清海宴 物阜民丰 物阜民康 国富民强
浑身是胆 一身是胆 胆粗气壮 胆壮气粗 天不怕，地不怕
出谋献策 想方设法 因事制宜 如之奈何 询谋谘度
研机综微 毫分缕析 研精阐微 剖玄析微 精义入神
迂回曲折 辗转反侧 番来覆去 一蹶不振 地覆天翻
玩日愒时 侈纵偷苟 游手偷闲 茶余酒后 茶余饭后
一清二楚 连根带梢 通险畅机 真相毕露 洞察一切
励精更始 当务始终 自信不疑 勇往直前 历精更始
人尽其才 进退中绳 进退应矩 众口一词 言笑自若
惊耳骇目 骇人视听 骇目惊心 怵目惊心 触目惊心
父母恩勤 扇枕温被 扇枕温席 温枕扇席 属毛离里
星灭光离 弓折刀尽 马前泼水 毛羽零落 一山不藏二虎
丧师辱国 丧身失节 误国殃民 屈节辱命 败国丧家
唯命是听 唯命是从 恪守不渝 罪不可逭 奉公如法
视微知著 慎小谨微 谈吐生风 洞察其奸 贤母良妻
来回来去 一来一往 口口声声 重三迭四 重三叠四
熟能生巧 有志者事竟成 习惯成自然 功到自然成 忍苦耐劳
小康之家 家道从容 家长里短 养家活口 半低不高
于家为国 以身殉国 捐躯报国 忧国奉公 护国佑民
始终不懈 终始不渝 信守不渝 坦然自若 言笑自若
铜浇铁铸 人多势众 人强胜天 身显名扬 骁勇善战
有所作为 大有作为 较德焯勤 忍苦耐劳 井井有法
变古易常 变故易常 变古易俗 变俗易教 革风易俗
恶声恶气 霸王风月 河东狮吼 咆哮如雷 扑地掀天
忍苦耐劳 久历风尘 吃苦耐劳 公私兼顾 言行相符
口多食寡 谛分审布 晨参暮省 以礼相待 雕盘绮食
无妄之忧 池鱼之虑 殃及池鱼 妄谈祸福 无事生非
一时半刻 一时三刻 一时半晌 一时半霎 瞬息之间
清天白日 通宵彻昼 天清日白 黑家白日 连宵彻曙
满腔热忱 感人肺肝 感人心脾 热心快肠 烈火烹油
率以为常 人之常情 日以为常 见惯不惊 学而时习之
触目兴叹 鹤归华表 触目伤心 触目伤怀 触物兴怀
胡作胡为 胡作乱为 胡行乱为 乱作胡为 误作非为
脂膏不润 水火无交 摆袖却金 捐金抵璧 来去分明
寂寂无闻 碌碌无闻 凡夫俗子 碌碌无为 白眉赤眼
犯言直谏 麦丘之祝 朝阳鸣凤 不讳之路 峭论鲠议
一无可取 无如之何 音信杳无 无可奉告 无所用之
啬己奉公 洁己奉公 节用爱民 立身行己 躬行节俭
前襟后裾 连枝同气 打得火热 如鱼似水 蜜里调油
一牛九锁 漫无止境 变幻不测 磬石之固 令人莫测
人我是非 鼠雀之牙 争权攘利 播弄是非 寻事生非
广土众民 人文荟萃 生动活泼 深得人心 人烟稠密
有我无人 神气活现 轻世傲物 高傲自大 自高自大
黄粱一梦 黄粱美梦 无远不届 成人不自在，自在不成人 玉粒桂薪
不吝指教 不露形色 不落俗套 来世不可待 不容置喙
抓耳挠腮 挠腮撧耳 搔头摸耳 隔靴搔痒 目濡耳染
除恶务本 不管一二 法无可贷 来世不可待 以杀去杀
将勤补拙 民生在勤 勤能补拙 孜孜无怠 孜孜不懈
温柔敦厚 惠风和畅 缓急相济 讲信修睦 安老怀少
轻言肆口 油腔滑调 吊尔郎当 沾泥带水 粘皮带骨
男大须婚 情投意忺 情投谊合 家道从容 百年好合
弃短就长 他山攻错 吞刀刮肠 一块石头落地 改换门庭
苦难深重 创剧痛深 七损八伤 创钜痛仍 创钜痛深
百般奉承 谗言佞语 戴高帽子 恶语中伤 谄词令色
据为己有 厕身其间 必躬必亲 身做身当 身操井臼
残冬腊月 寒冬腊月 腊尽春回 猴年马月 岁暮天寒
人不自安 张慌失措 张眉张眼 忧心悄悄 目眐心骇
麦秀黍离 黍离麦秀 泰山其颓 国难当头 惊心悲魄
兴讹造讪 人言啧啧 害人不浅 恶性循环 骂不绝口
狼子兽心 灭绝人性 惨无人理 人面兽心 如狼似虎
交口称赞 交口称誉 交口赞誉 众口交赞 点头咂嘴
百紫千红 黼国黻家 锦绣前程 艳如桃李 繁花似锦
横行直撞 横行直走 无忧无虑 无缘无故 无所畏忌
茅室蓬户 土阶茅屋 蓬门筚户 织楚成门 竹篱茅舍
如芒在背 悬心吊胆 担惊受怕 提心吊胆 神丧胆落
五陵年少 膏腴贵游 膏腴子弟 公子王孙 王孙公子
凤协鸾和 宜室宜家 宜家宜室 鸿案鹿车 鸿案相庄
寻风捉影 豕交兽畜 瞎子摸鱼 描头画角 水母目虾
以意逆志 能说会道 以己之心，度人之心 蛮来生作 秋波盈盈
改政移风 革风易俗 移风平俗 变俗易教 移风振俗
人之常情 头疼脑热 短中取长 从俗就简 浪蕊浮花
噀玉喷珠 能言巧辩 铁嘴钢牙 辩口利辞 龙腾豹变
遗风余烈 遗风旧俗 遗风余韵 遗训余风 遗风余教
另眼看待 旁见侧出 括目相待 明效大验 远见卓识
日旰忘餐 发愤忘食 丢三落四 忘餐废寝 废寝忘餐
安闲自在 清闲自在 不紧不慢 优游自如 乐业安居
开眉展眼 点头咂嘴 欣然自得 相视而笑 心满意得
假人假义 假仁假义 矜愚饰智 装怯作勇 赔身下气
损人利己 趁火抢劫 乘人之危 助天为虐 趁人之危
变俗易教 别开一格 别创一格 推陈出新 整旧如新
遗黎故老 七老八十 颠毛种种 年湮世远 一日之长
神不守舍 神不收舍 放心解体 生离死别 魂飞魄散
推本溯源 原始反终 张本继末 叩源推委 庐山真面目
不知其详 姓甚名谁 无稽之言 杳无信息 查无实据
囿于成见 骏骨牵盐 禁情割欲 能不称官 才疏志大
多情善感 多情多感 红愁绿惨 触景伤心 触景伤怀
武爵武任 论功受赏 计功受爵 计功受赏 加官晋爵
漱石枕流 枕流漱石 枕石漱流 散带衡门 披发入山
离离矗矗 通同一气 累累如珠 铁板一块 金兰之交
无名英雄 潜德隐行 神不知鬼不觉 逸闻轶事 逸闻琐事
枯骨之馀 生死存亡 年衰岁暮 风烛之年 幕燕鼎鱼
擿伏发奸 因祸得福 因祸为福 习俗移性 同恶相求
立竿见影 计日奏功 事捷功倍 凤引九雏 爽心豁目
法脉准绳 齿颊挂人 绳墨之言 井井有法 以誉为赏
受宠若惊 闻宠若惊 娇生惯养 爱博而情不专 欣喜若狂
见机行事 相机行事 揣时度力 见机而行 衡情酌理
公子哥儿 得意忘象 水来伸手，饭来张口 窥见一斑 酒肉朋友
身心交瘁 劳形苦心 倾摇懈弛 心慵意懒 形容憔悴
想方设法 推本溯源 挨风缉缝 稳步前进 事出有因
不吝指教 来世不可待 不露形色 明人不做暗事 舍生忘死
寸积铢累 历日旷久 久而久之 有增无已 丰富多彩
燕瘦环肥 妍姿艳质 环肥燕瘦 鹤长凫短 柳腰花态
以意为之 自私自利 想当然 孤行一意 得意忘象
一丁不识 不识一丁 愚昧无知 浑然无知 不知丁董
耳聪目明 目达耳通 敏而好学 蔽聪塞明 别具慧眼
白日升天 还乡昼锦 日月经天 黄道吉日 日进斗金
日夜兼程 昼夜兼程 倍日并行 黑家白日 愤不顾身
街头巷底 长街短巷 三街六巷 街头巷尾 巷尾街头
目眐心骇 伏首贴耳 惊神破胆 脸无人色 张眉张眼
合情合理 言行相符 心口相应 果不其然 理之当然
游戏人间 游戏人世 游戏尘寰 游戏笔墨 优哉游哉
创业维艰 进退狼狈 如蹈水火 进退维亟 艰苦创业
自得其乐 自食其力 各为其主 据为己有 吾自有处
挹斗扬箕 寂寂无闻 卑卑不足道 卑不足道 绵里薄材
土阶茅屋 茅室蓬户 土阶茅茨 蓬门筚户 燕雀之居
梳妆打扮 整衣敛容 典则俊雅 水佩风裳 英英玉立
方趾圆颅 方足圆颅 圆顶方趾 戴圆履方 圆颅方趾
孜孜不辍 铜心铁胆 志美行厉 咬定牙根 有勇知方
铢分毫析 一点半点 慎小谨微 搬斤播两 精义入神
良弓无改 承先启后 世济其美 乌衣门第 凿柱取书
交淡若水 瞻情顾意 世道人情 进德脩业 声气相通
无所施其技 不分伯仲 情不可却 禀性难移 举世无双
孺子可教 有风有化 白齿青眉 学老于年 作育人材
热情洋溢 欢聚一堂 鲜艳夺目 盛况空前 一室生春
额首称庆 额手称颂 额手相庆 以手加额 额手称庆
日月如流 驹窗电逝 骐骥过隙 驷之过隙 窗间过马
始终不懈 永矢弗谖 各执己见 敕始毖终 永垂青史
无忧无虑 跅弛不羁 随俗沉浮 朴素无华 无所畏忌
谋财害命 图财害命 手足异处 歼一警百 杀人灭口
寻风捉影 豕交兽畜 虚舟飘瓦 泥车瓦马 描头画角
无羐无碍 一无所求 无所重轻 相差无几 无关大局
危急存亡之秋 临危受命 乘人之危 谋财害命 擒奸擿伏
一无可取 杳无踪迹 无头无尾 渺无影踪 妄谈祸福
动之以情 感人肺腑 触物兴怀 触景生情 寓情于景
田父之功 三足鼎立 蜂房蚁穴 鼎足之势 鼎足而三
不容置喙 不露形色 以杀止杀 以杀去杀 讳莫高深
旁见侧出 括目相待 另眼看待 免怀之岁 见智见仁
面红面绿 面红耳热 耳红面赤 情见于色 恶言厉色
情至意尽 丰姿冶丽 罪大恶极 九曲回肠 自取灭亡
宝马香车 香车宝马 光车骏马 香轮宝骑 鸾舆凤驾
池鱼堂燕 池鱼林木 殃及池鱼 无须之祸 腹心之患
倚官挟势 倚官仗势 一行作吏 三旨相公 打富济贫
一长两短 一长二短 不测之忧 三长两短 飞来横祸
谨行俭用 缩衣节口 缩衣啬食 节用爱民 东撙西节
龙眉凤目 臂有四肘 一表非俗 铮铮佼佼 嵚崎历落
连绵不绝 同垂不朽 融洽无间 长生不死 乐而不厌
不避艰险 优游自若 朴素无华 不偏不党 无偏无陂
人尽其才 所向克捷 家见户说 无施不可 人自为战
夙兴昧旦 旭日东升 旭日初升 光彩耀目 晨光熹微
闭户读书 敦默寡言 静观默察 闭口不言 不言不语
损人害己 孤行己意 孤行己见 欺人自欺 心术不端
多才多艺 千汇万状 十口相传 千变万状 事出有因
坐上琴心 墙头马上 宋玉东墙 蜂迷蝶猜 尤物移人
渊清玉絜 冰清玉洁 玉洁冰清 白水鉴心 冰魂雪魄
章决句断 字顺文从 语简意赅 简要不烦 词正理直
俯仰随人 唯所欲为 随俗沉浮 同出一辙 人尽其才
乔装改扮 表里不一 易俗移风 变古乱常 变化不测
公私兼顾 以古制今 忍苦耐劳 益国利民 深得人心
侧足而立 缩头缩脑 惊心吊胆 三魂出窍 踨蹐不安
声泪俱下 嚎天喊地 嚎天动地 鬼哭狼嚎 鬼哭神号
兵贵神速 多快好省 眼明手快 眼尖手快 连三跨五
彰明较着 睹着知微 睹著知微 大有起色 明效大验
情恕理遣 情有可原 赦过宥罪 略迹原心 姑息养奸
铁嘴钢牙 三寸之舌 三寸不烂之舌 能言巧辩 龙腾豹变
半半拉拉 半信不信 穷大失居 反覆无常 出鬼入神
