拾掇无遗 十全十美 完好无缺 完美无缺 完美无疵
声价十倍 身价百倍 年高望重 资深望重 声誉鹊起
以礼相待 令人起敬 敬贤爱士 出言有章 识才尊贤
教导有方 事捷功倍 井井有序 大开方便之门 熟门熟路
侃侃而言 正大光明 危言正色 正色敢言 字顺文从
交浅言深 目交心通 各抒所见 推诚接物 口直心快
大煞风景 鼠屎汙羹 鼠屎污羹 杀风景 败德辱行
所见略同 心口相应 比量齐观 视同一律 行合趋同
成风尽垩 神乎其技 目牛无全 大匠运斤 郢匠挥斤
益国利民 富国裕民 富国安民 裕民足国 于家为国
雷嗔电怒 风起水涌 来势汹汹 怒气冲冲 疾恶如风
众口交赞 欢聚一堂 怡然自若 热情洋溢 满腔热枕
冲冠发怒 冲冠怒发 三尸暴跳 怒火冲天 吹胡子瞪眼
钜学鸿生 通才硕学 博学多才 文籍先生 博物君子
榱栋崩折 水剩山残 海水群飞 离析分崩 鱼溃鸟散
不拘形迹 徜徉恣肆 倜傥不群 落拓不羁 胆壮气粗
若涉渊水 艰难困苦 握蛇骑虎 如蹈水火 燕巢卫幕
多快好省 事捷功倍 眼明手快 以简驭繁 词约指明
汲汲忙忙 孳孳汲汲 孜孜汲汲 势不可挡 逸群之才
大权在握 秉钧持轴 居轴处中 名流巨子 重望高名
语出月胁 异闻传说 超世之才 饶有风趣 逸群之才
自食其力 自得其乐 自给自足 据为己有 厕身其间
秉节持重 去甚去泰 量才而为 适可而止 事不宜迟
重望高名 时望所归 至尊至贵 逸群之才 热情洋溢
按辔徐行 捏脚捏手 缓步代车 静观默察 把臂徐去
沉滓泛起 载沉载浮 苦难深重 吃惊受怕 旧病复发
神龙马壮 虎体熊腰 鹄峙鸾停 堂堂一表 龙姿凤采
放意肆志 弹丝品竹 移情遣意 东游西荡 雕风镂月
闳识孤怀 远见卓识 高才远识 贞高绝俗 语重心长
言不顾行 表里不一 比众不同 言行相悖 言行不符
长命富贵 长生不死 地久天长 日久天长 天长日久
进退中绳 进退应矩 进退有度 进退有节 退旅进旅
多才多艺 尽其所长 识才尊贤 沿才受职 才夸八斗
托物寓感 托物寓兴 托物引类 借景生情 托物感怀
真命天子 应天承运 用天因地 一代宗臣 以德服人
永矢弗谖 百世不磨 始终不懈 远垂不朽 百世不易
守正不回 秉正无私 奉公如法 蹈仁履义 正直无邪
劚玉如泥 陵劲淬砺 削铁无声 刀光剑影 枕戈剚刃
无名火气 百辞莫辩 不堪言状 众怒难任 无可名状
微显阐幽 研精阐微 精义入神 阐幽明微 抉奥阐幽
铜浇铁铸 身强力壮 虎体熊腰 拔山举鼎 活龙鲜健
才学兼优 真才实学 通文达艺 才貌双全 通才练识
焦心热中 方寸已乱 悱恻缠绵 啼啼哭哭 郁郁累累
素口骂人 洪乔捎书 破口大骂 没查没利 秕言谬说
迫不可待 油浇火燎 腹热心煎 风雷火炮 搓手顿足
信守不渝 守分安常 终始若一 优游自若 终始不渝
碌碌无奇 碌碌无为 无所重轻 无关大体 闲曹冷局
朝梁暮陈 朝梁暮周 朝梁暮晋 吃着碗里瞧着锅里 附肤落毛
革旧图新 百废待举 百废待兴 百废具举 创业维艰
胡说乱道 撒骚放屁 欺三瞒四 诞妄不经 诞罔不经
利齿能牙 心巧嘴乖 灵心慧齿 能言快语 聪明智慧
有财有势 有头有脸 行同能偶 有钱有势 厚貌深情
大有可为 以为后图 望子成龙 量才而为 心安理得
急起直追 奋起直追 见机而作 奋勇当先 立时三刻
目眐心骇 张眉张眼 耽惊受怕 惊恐失色 吃惊受怕
跌宕风流 雄文大手 抽秘骋妍 五言长城 诗家三昧
凤吟鸾吹 朱弦三叹 感人肺腑 余音绕梁 动之以情
遂迷不寤 执迷不醒 执迷不悟 枕善而居 死不改悔
随时施宜 相时而动 因时制宜 兵来将敌，水来土堰 兵来将挡，水来土掩
瓜分鼎峙 云扰幅裂 离析分崩 分而治之 虎踞鲸吞
孜孜汲汲 孳孳汲汲 凤翥鹏翔 凤翥龙骧 磨拳擦掌
量才而为 自行其是 见机行事 独行其是 量力而为
成千上万 车载船装 成千成万 万万千千 成千累万
秽德垢行 祛蠹除奸 以绝后患 违害就利 攻疾防患
七扭八歪 迷魂汤 望风捕影 二心两意 做神做鬼
剥皮抽筋 嚼穿龈血 恨如头醋 切骨之仇 视为寇雠
励精更始 还年驻色 历精更始 兴灭继绝 踵事增华
河奔海聚 陂湖禀量 万里鹏翼 青云万里 鹏霄万里
发财致富 物殷俗阜 士饱马腾 足兵足食 富贵显荣
目眐心骇 张眉张眼 惊恐失色 惊慌失色 惊惶失色
诸如此例 诸如此比 诸若此类 诸有此类 十口相传
借公行私 因公假私 招权纳赂 挟势弄权 营私罔利
词正理直 大开方便之门 热情洋溢 道高德重 词严义密
不勤而获 赘食太仓 半饥半饱 一班一辈 忘啜废枕
才大如海 腹饱万言 博物君子 宏儒硕学 青藜学士
祸从口出 祸从口生 言发祸随 言出祸随 言出祸从
情急智生 精明能干 精明强干 人急智生 人急计生
鼠目寸光 瞎子摸鱼 寡情薄意 单见浅闻 短见薄识
不吝指教 不露形色 舍生忘死 无所容心 不随以止
柳眉星眼 明眸善睐 明眸皓齿 近在眉睫 花颜月貌
鼻塌脣青 鼻塌嘴歪 鼻塌唇青 脸青鼻肿 七损八伤
慷他人之慨 交能易作 据为己有 假力于人 买东买西
兆载永劫 法海无边 多历年稔 千龄万代 地老天荒
残茶剩饭 余腥残秽 所剩无几 余杯冷炙 口多食寡
勾魂摄魄 雄伟壮观 人多势众 重望高名 惊心眩目
义重恩深 恩深义重 兹事体大 恩重泰山 情深意重
巨细无遗 毫无逊色 连绵不绝 不差毫厘 练达老成
推本溯源 叩源推委 积本求原 枝源派本 归根究柢
雄才大略 论议风生 运用自如 雄材大略 一字连城
从容自若 平心易气 从容不迫 平心而论 平心静气
甄心动惧 敌不可纵 事不宜迟 安不忘危 秉节持重
前俯后仰 前仰后合 摇头晃脑 大摇大摆 摇头穢脑
足茧手胝 手足重茧 手胼足胝 手足胼胝 胼胝手足
裂石穿云 穿云裂石 响彻云表 响彻云际 云涌风飞
泛应曲当 兼权尚计 兼包并容 整本大套 官止神行
唠唠叨叨 顿口无言 言颠语倒 言不顾行 言高语低
幼学壮行 勤学苦练 发奋图强 十年读书 白齿青眉
得未曾有 当世无双 前古未有 曾无与二 一座皆惊
东寻西觅 东挦西撦 东挦西扯 暴露无遗 不可言喻
才学兼优 钜学鸿生 博学多才 雄才大略 逸群之才
改口沓舌 改名换姓 变名易姓 涤故更新 捐弃前嫌
弄巧成拙 弄巧反拙 聪明反被聪明误 弄虚作假 自作自受
昏迷不醒 昏迷不省 悬而未决 人事不省 神情恍惚
转死沟壑 水落归漕 振兵释旅 思所逐之 铸剑为犁
利齿能牙 谈吐生风 开口见心 能言快语 心巧嘴乖
如左右手 笙磬同音 共为唇齿 河同水密 以胶投漆
东挪西借 东挪西凑 东撙西节 所费不赀 四方八面
博物君子 宏儒硕学 文献之家 博物多闻 洽博多闻
姱容修态 驻颜益寿 丰神异彩 斗艳争辉 艳色绝世
西方净土 西方净国 一切众生 时望所归 河沙世界
感恩怀德 魏颗结草 恩恩相报 以德报德 知遇之恩
绳墨之言 蹈仁履义 直言正论 言之有理 言之有礼
龙蛇飞舞 捉衿见肘 笔走龙蛇 龙跳虎卧 凤舞龙飞
欢聚一堂 杯酒言欢 春宵一刻 人逢喜事精神爽 心满意得
出处殊途 出处进退 进退出处 散带衡门 神武挂冠
无家可归 无家可奔 东飘西泊 东扬西荡 东飘西徙
至当不易 至大至刚 止于至善 精妙绝伦 至善至美
胸中甲兵 裹粮坐甲 鞍不离马，甲不离身 腹中兵甲 鞍不离马背，甲不离将身
遗簪坠舄 席地而坐 遗簪弃舄 安身之处 蹑足附耳
猴年马月 以为后图 白鱼赤乌 有朝一日 咫角骖驹
恪守不渝 坚贞不渝 坚守不渝 守正不回 信守不渝
研精阐微 远见卓识 毫分缕析 博学多才 大有见地
佣中佼佼 人之常情 愚者千虑，必有一得 凡才浅识 人才出众
跌脚绊手 龙蟠虬结 黏吝缴绕 招架不住 祸结兵连
熬清守谈 造次颠沛 贫困潦倒 熬清受淡 熬清守淡
不自满假 恶不去善 来世不可待 人不可貌相 贵贱无常
盗食致饱 败德辱行 不正之风 不轨之徒 幺麽小丑
登山越岭 磨穿铁鞋 餐风宿雨 餐风宿草 餐风宿露
日月如流 石火光阴 驹窗电逝 移缓就急 骐骥过隙
穷源溯流 大江南北 东播西流 依山傍水 流离播越
一而再，再而三 故技重演 鄙吝复萌 重纰貤缪 旧话重提
别出手眼 别具手眼 看家本事 别出新意 别出新裁
国富民安 时清海宴 民和年丰 安邦治国 本固邦宁
一身是胆 浑身是胆 略无忌惮 敢作敢为 胆壮气粗
出谋献策 想方设法 因事制宜 计无所出 如之奈何
研机综微 毫分缕析 研精阐微 剖玄析微 铢分毫析
番来覆去 东逃西窜 三翻四覆 颠来播去 颠来倒去
玩日愒时 玩岁愒日 玩时贪日 玩岁愒时 玩岁愒月
心坚石穿 竭智尽力 通险畅机 世上无难事，只怕有心人 一清二楚
励精更始 重起炉灶 抖搂精神 抖擞精神 当务始终
进退中绳 进退应矩 和睦相处 言笑自如 言笑自若
惊耳骇目 骇人视听 怵目惊心 触目惊心 骇目惊心
温枕扇席 扇枕温被 父母恩勤 属毛离里 舐犊情深
星灭光离 月缺难圆 落月屋梁 马前泼水 弓折刀尽
丧师辱国 丧身失节 误国殃民 辱国丧师 病国殃民
唯命是听 唯命是从 恪守不渝 奉公如法 敌不可纵
慎小谨微 关怀备至 仁心仁术 贤母良妻 温文儒雅
来回来去 口口声声 返来复去 一来一往 操揉磨治
熟能生巧 有志者事竟成 忍苦耐劳 将勤补拙 有志竟成
小康之家 家道从容 半低不高 家道小康 家长里短
以身殉国 于家为国 捐躯报国 忧国奉公 护国佑民
终始不渝 始终不懈 信守不渝 坦然自若 言笑自如
人强胜天 骁勇善战 人多势众 壮气凌云 逸群之才
有所作为 大有作为 引以为荣 有根有苗 言行相符
变古易常 变故易常 变古易俗 革风易俗 变俗易教
河东狮吼 恶声恶气 霸王风月 扑地掀天 要死要活
忍苦耐劳 久历风尘 吃苦耐劳 饱经忧患 能者多劳
口多食寡 问长问短 以礼相待 谛分审布 晨参暮省
无妄之忧 池鱼之虑 妄谈祸福 殃及池鱼 无端生事
瞬息之间 一时半晌 一时半霎 一时半刻 一时三刻
清天白日 天清日白 通宵彻昼 黑家白日 炳如日星
满腔热忱 满腔热枕 款款深深 情深一往 感人心脾
率以为常 日以为常 人之常情 学而时习之 愚者千虑，必有一得
触目兴叹 触物兴怀 鹤归华表 即景生情 触目伤心
乱作胡为 胡作乱为 胡行乱为 胡作胡为 误作非为
水火无交 脂膏不润 摆袖却金 捐金抵璧 来去分明
碌碌无闻 凡夫俗子 碌碌无为 等闲之辈 碌碌无奇
犯言直谏 正色敢言 麦丘之祝 峭论鲠议 直言正论
一无可取 无如之何 音信杳无 无可如何 无可比象
啬己奉公 节用爱民 洁己奉公 立身行己 洁己从公
前襟后裾 连枝同气 打得火热 推梨让枣 同气连枝
漫无止境 一牛九锁 磬石之固 连绵不断 万古千秋
人我是非 鼠雀之牙 播弄是非 一面之词 是非口舌
广土众民 人烟稠密 人烟浩穰 地利人和 连州跨郡
有我无人 神气活现 器满意得 自高自大 高傲自大
黄粱一梦 黄粱美梦 才高意广 玉粒桂薪 别无他物
不吝指教 不露形色 不容置喙 避李嫌瓜 避瓜防李
抓耳挠腮 搔头摸耳 挠腮撧耳 搔头抓耳 隔靴搔痒
除恶务本 深闭固距 此风不可长 以杀去杀 以杀止杀
将勤补拙 勤学苦练 孜孜无倦 孜孜砽砽 十年读书
心慈面软 惠风和畅 温柔敦厚 和蔼可亲 和蔼近人
轻言肆口 吊尔郎当 油腔滑调 瞽言妄举 轻嘴薄舌
男大须婚 家道从容 情投谊合 情投意忺 世代书香
弃短就长 弃短用长 他山攻错 吞刀刮肠 取长弃短
苦难深重 创剧痛深 多灾多难 毒手尊前 七损八伤
谗言佞语 百般奉承 谄上骄下 恶语中伤 戴高帽子
好自为之 据为己有 必躬必亲 厕身其间 身做身当
残冬腊月 岁序更新 无冬历夏 寒冬腊月 岁暮天寒
人不自安 张眉张眼 张慌失措 忧心悄悄 忑忑忐忐
麦秀黍离 黍离麦秀 国难当头 丧师辱国 家亡国破
骂不绝口 人言啧啧 兴讹造讪 害人不浅 忍尤含垢
狼子兽心 灭绝人性 人面兽心 惨无人理 如狼似虎
交口称赞 交口赞誉 交口称誉 众口交赞 点头咂嘴
百紫千红 蝶恋蜂狂 黼国黻家 锦绣前程 艳如桃李
横行直撞 横行直走 奋不顾身 无所忌讳 横无忌惮
茅室蓬户 土阶茅屋 竹篱茅舍 茅屋采椽 织楚成门
如芒在背 神丧胆落 悬心吊胆 提心吊胆 担惊受怕
五陵年少 膏腴贵游 膏腴子弟 膏粱年少 长安少年
鸿案鹿车 宜室宜家 宜家宜室 凤协鸾和 荣谐伉俪
寻风捉影 豕交兽畜 水母目虾 瞎子摸鱼 望风扑影
以意逆志 以己之心，度人之心 矜能负才 以己之心，度人之腹 一得之愚
改政移风 移风革俗 移风改俗 移风易尚 革风易俗
人之常情 头疼脑热 短中取长 众所周知 从俗就简
能言巧辩 利喙赡辞 能说会道 巧言如簧 辩口利舌
遗风余烈 遗风余教 遗训余风 遗风旧俗 遗风余韵
另眼看待 括目相待 旁见侧出 多才多艺 千变万状
日旰忘餐 发愤忘食 忘餐废寝 废寝忘餐 不遑暇食
安闲自在 清闲自在 不紧不慢 自由自在 优游自如
开眉展眼 心满意得 点头咂嘴 欣然自得 称心满意
矜愚饰智 神气活现 假人假义 假仁假义 拿班做势
乘人之危 趁火抢劫 助天为虐 损人利己 趁人之危
别创一格 别开一格 推陈出新 变俗易教 另开生面
遗黎故老 年湮世远 七老八十 颠毛种种 列祖列宗
神不守舍 神不收舍 放心解体 百般折磨 荡析离居
推本溯源 叩源推委 询根问底 张本继末 来因去果
不知其详 无稽之言 言之不预 查无实据 杳无信息
骏骨牵盐 能不称官 力有未逮 囿于成见 才疏志大
多情善感 多情多感 触目崩心 触目伤心 触目伤怀
计功受爵 武爵武任 论功受赏 计功受赏 班功行赏
枕流漱石 枕石漱流 漱石枕流 散带衡门 披发入山
通同一气 累累如珠 离离矗矗 金兰之交 铁板一块
无名英雄 潜德隐行 藏龙卧虎 卧虎藏龙 北郭先生
枯骨之馀 生死存亡 风烛之年 年衰岁暮 屠所牛羊
负诟忍尤 忍尤含垢 丑态百出 缪种流传 欺人太甚
立竿见影 事捷功倍 计日奏功 屡试屡验 见世生苗
法脉准绳 齿颊挂人 绳墨之言 正法直度 井井有法
受宠若惊 爱博而情不专 一则以喜，一则以惧 闻宠若惊 贪位慕禄
见机行事 相机行事 见机而行 大有可为 揣时度力
公子哥儿 东游西荡 酒肉朋友 得意忘象 水来伸手，饭来张口
身心交瘁 劳形苦心 形容憔悴 倾摇懈弛 心慵意懒
想方设法 择善而行 事出有因 有利可图 推本溯源
不吝指教 来世不可待 不露形色 不值一驳 不足为意
久而久之 历日旷久 寸积铢累 有增无已 砥廉峻隅
燕瘦环肥 妍姿艳质 林下风度 环肥燕瘦 温香艳玉
以意为之 孤行一意 自私自利 想当然 专欲难成
一丁不识 不识一丁 浑然无知 目不识书 愚昧无知
耳聪目明 敏而好学 目达耳通 利齿伶牙 聪明睿智
还乡昼锦 白日青天 早出暮归 日月经天 衣绣昼行
日夜兼程 昼夜兼程 倍日并行 决命争首 愤不顾身
三街六巷 长街短巷 街头巷尾 巷尾街头 前街后巷
目眐心骇 伏首贴耳 张眉张眼 惊恐失色 惊惶失色
合情合理 言行相符 果不其然 心口相应 惬心贵当
游戏人间 游戏人世 游戏尘寰 饮食起居 吃喝玩乐
创业维艰 见势不妙 进退维亟 进退狼狈 艰难曲折
自得其乐 以人为镜 吾自有处 各为其主 因人成事
挹斗扬箕 寂寂无闻 徒有其名 绵里薄材 卑卑不足道
土阶茅屋 茅室蓬户 燕雀之居 累块积苏 土阶茅茨
梳妆打扮 整衣敛容 典则俊雅 调朱弄粉 淡妆轻抹
方趾圆颅 方足圆颅 圆顶方趾 一身而二任 戴圆履方
志美行厉 孜孜不辍 有勇知方 咬定牙根 皇天不负有心人
铢分毫析 一点半点 搬斤播两 慎小谨微 一介之才
良弓无改 承先启后 世济其美 负薪构堂 显祖扬宗
交淡若水 瞻情顾意 相切相磋 声气相通 绳墨之言
情不可却 禀性难移 无所施其技 不分伯仲 此风不可长
孺子可教 作育人材 望子成龙 有风有化 白齿青眉
鲜艳夺目 欢聚一堂 龙腾虎啸 热情洋溢 饶有风趣
以手加额 额手称颂 额手相庆 额首称庆 额手称庆
日月如流 驹窗电逝 邈如旷世 驷之过隙 驹光过隙
始终不懈 当务始终 永矢弗谖 敕始毖终 贼心不死
朴素无华 朴实无华 无忧无虑 跅弛不羁 优游自若
