身强力壮 铜浇铁铸 活龙鲜健 虎体熊腰 神龙马壮
才学兼优 真才实学 学富才高 博学多才 材能兼备
心慌撩乱 焦心热中 意乱心忙 百虑攒心 心烦意乱
素口骂人 恶语伤人 破口大骂 恶语相加 郑人买履
风风火火 巴巴劫劫 迫不可待 风雷火炮 油浇火燎
坚执不从 守正不回 坚贞不渝 贼心不死 优游自若
平澹无奇 碌碌无奇 泛泛而谈 等闲视之 等闲之辈
放纵不拘 放诞不羁 放诞不拘 落拓不羁 放浪不拘
百废具举 百废待兴 百废待举 百废具兴 百废咸举
黄风雾罩 言而不信 无知妄作 说三道四 撒骚放屁
能言快语 聪明智慧 慧心妙舌 雄才大略 心巧嘴乖
戴头识脸 有财有势 坚额健舌 有头有脸 燕颔虎须
大有可为 有志者事竟成 发奋图强 望子成龙 志美行厉
急起直追 奋起直追 见机而作 奋勇当先 立时三刻
张眉张眼 忑忑忐忐 耽惊受怕 目眐心骇 惶惶不安
雄文大手 游戏笔墨 犀角烛怪 诗以言志 神施鬼设
凤鸣鹤唳 余音绕梁 声动梁尘 惊起梁尘 凤吟鸾吹
执迷不返 执迷不反 执迷不醒 遂迷不寤 执迷不误
相机行事 随时施宜 见机行事 因时制宜 见机而行
瓜分鼎峙 熊据虎踤 云扰幅裂 离析分崩 离析涣奔
磨拳擦掌 孳孳汲汲 孜孜汲汲 踔厉奋发 神采飞扬
量才而为 量力而行 自行其是 量力而为 从心所欲
名目繁多 百怪千奇 千差万别 万别千差 百卉千葩
秽德垢行 文奸济恶 违害就利 恶语伤人 灰烟瘴气
顽皮贼骨 淫言诐行 顽皮赖骨 邪魔歪道 淫心匿行
剥皮抽筋 驴心狗肺 鸷击狼噬 雕心鹰爪 切骨之仇
兴灭继绝 励精更始 兴废继绝 兴亡继绝 兴微继绝
海阔天高 无边无垠 无边无沿 陂湖禀量 青云万里
千仓万箱 足兵足食 发财致富 物殷俗阜 士饱马腾
惶恐不安 惶惶不安 惊慌失色 惊惶失色 惊魂动魄
不乏其人 离奇古怪 大有人在 诸如此例 实蕃有徒
以权谋私 借公行私 招权纳赂 因公假私 营私作弊
确切不移 言而有信 确凿不移 十成九稳 言从计行
不勤而获 挑雪填井 悬猙素飡 无功而禄 钻冰取火
才大如海 宏儒硕学 腹饱万言 绩学之士 入室升堂
祸从口出 祸从口生 齿牙为猾 齿牙之猾 祸从口出，患从口入
随机应变 临机应变 以权达变 权时制宜 急中生智
鼠目寸光 入井望天 凡夫肉眼 迟眉钝眼 目光如豆
得饶人处且饶人 授人口实 心去难留 虚位以待 不吝指教
柳眉星眼 明眸善睐 明眸皓齿 一顾倾城 京兆眉妩
鼻塌唇青 鼻塌嘴歪 鼻塌脣青 脸青鼻肿 七损八伤
互通有无 借花献佛 桃来李答 据为己有 交能易作
兆载永劫 法海无边 芒芒苦海 无边无垠 无边无沿
残茶剩饭 余腥残秽 所剩无几 余杯冷炙 杯水粒粟
勾魂摄魄 天摇地动 叱嗟风云 惊心眩目 来势汹汹
义重恩深 恩深义重 恩有重报 兹事体大 恩重泰山
不失黍絫 不爽累黍 巨细无遗 美中不足 不差毫厘
推本溯源 叩源推委 枝源派本 穷源朔流 极本穷源
奇文共赏 雄才大略 文章宗匠 满腹文章 文章宗工
平心静气 平心易气 平心定气 从容不迫 心平气和
安不忘危 甄心动惧 怯防勇战 履薄临深 危急存亡之秋
前仰后合 前俯后仰 摇头晃脑 弯腰捧腹 摇头摆脑
足茧手胝 手足重茧 胼胝手足 胼手胝足 手胼足胝
穿云裂石 裂石穿云 响彻云表 响彻云际 拔地摇山
泛应曲当 侏儒一节 识变从宜 整本大套 因乌及屋
顿口无言 笨嘴笨舌 唠唠叨叨 言颠语倒 言无伦次
幼学壮行 十年读书 发奋图强 望子成龙 逊志时敏
得未曾有 当世无双 前古未有 亘古新闻 括目相待
暴露无遗 星飞云散 四分五落 拾遗补阙 机事不密
才学兼优 通文达艺 多才多艺 钜学鸿生 博学多才
只言片语 改名换姓 变名易姓 出陈易新 截鹤续凫
弄巧成拙 弄巧反拙 聪明反被聪明误 装疯卖傻 好行小慧
如醉如梦 昏迷不省 人事不省 执迷不醒 昏头转向
转死沟壑 转死沟渠 葬身鱼腹 载沉载浮 沉滓泛起
利齿能牙 开口见心 能言快语 出言有章 正言不讳
如左右手 使臂使指 笙磬同音 一搭一档 共为唇齿
东挪西凑 东挪西借 东补西凑 东挪西撮 解囊相助
博物君子 博物多闻 学识渊博 饱经世故 览闻辩见
姱容修态 兰质蕙心 才貌兼全 慧心妙舌 瑶林琼树
西方净土 西方净国 极乐世界 河沙世界 一切众生
铭感五内 魏颗结草 千恩万谢 感恩怀德 一饭千金
绳墨之言 直言正论 言之有理 言之有礼 理正词直
凤舞龙飞 龙蛇飞舞 捉衿见肘 笔走龙蛇 龙飞凤翥
开眉展眼 欢聚一堂 春宵一刻 迎来送往 送往迎来
出处殊途 出处殊涂 凿坏以遁 龙蛰蠖屈 神武挂冠
无家可归 无家可奔 流移失所 东飘西泊 流落江湖
至当不易 初写黄庭 至矣尽矣 止于至善 至大至刚
胸中甲兵 腹中兵甲 鞍不离马，甲不离身 熊罴之士 雕虎焦原
遗簪坠舄 遗簪弃舄 遗簪坠屦 履穿踵决 遗簪坠珥
猴年马月 岁在龙蛇 六畜兴旺 咫角骖驹 龙马精神
恪守不渝 坚贞不渝 坚守不渝 信守不渝 守节不移
官止神行 以一知万 穷原竟委 原始反终 融会通浃
佣中佼佼 人才出众 才识过人 人材出众 逸群之才
裂裳裹足 三环五扣 丝来线去 黏吝缴绕 死求白赖
熬清守谈 咬姜呷醋 熬清守淡 熬清受淡 熬姜呷醋
成己成物 坐视成败 另眼看待 以人为镜 坐观成败
助桀为恶 助纣为虐 帮虎吃食 助人下石 昧己瞒心
宿水餐风 餐风宿露 餐风饮露 餐风宿草 餐风咽露
日月如流 窗间过马 骐骥过隙 流光易逝 石火光阴
本末源流 穷源溯流 溯流穷源 水落归漕 源远流长
鄙吝复萌 左思右想 世俗之见 闲见层出 间见层出
自成一格 孤履危行 领异标新 别出新裁 别出新意
国富民安 安国富民 国富民强 国泰民安 民安国泰
浑身是胆 一身是胆 天不怕，地不怕 无所畏惧 蹈锋饮血
出谋献策 想方设法 反复推敲 询谋谘度 计无所出
毫分缕析 铢分毫析 剖玄析微 研精阐微 条解支劈
颠来播去 番来覆去 虽覆能复 颠来倒去 覆去翻来
蹉跎时日 日月蹉跎 蹉跎日月 蹉跎岁月 岁月蹉跎
心坚石穿 山溜穿石 确乎不拔 有志者事竟成 永矢弗谖
重起炉灶 抖搂精神 抖擞精神 百折不移 当务始终
行者让路 进退应矩 进退中绳 仆仆亟拜 和睦相处
惊耳骇目 惊见骇闻 骇人视听 惊心骇瞩 骇目惊心
扇枕温被 知疼着热 扇枕温席 体恤入微 父母恩勤
星灭光离 月缺难圆 毛羽零落 月缺花残 花残月缺
丧师辱国 辱国丧师 病国殃民 丧权辱国 败国丧家
唯命是从 唯命是听 恪守不渝 奉命惟谨 束手听命
慎小谨微 温文儒雅 闻融敦厚 打小算盘 关怀备至
来回来去 口口声声 重三叠四 重三迭四 返来复去
勤学苦练 熟能生巧 有志竟成 劳苦功高 将勤补拙
小康之家 家道从容 家道小康 养家活口 肥甘轻暖
捐躯报国 以身殉国 舍身为国 以身报国 于家为国
秉公任直 洁己奉公 持正不阿 信守不渝 贼心不死
雄姿英发 铜浇铁铸 壮气凌云 虎体熊腰 精力充沛
有所作为 大有作为 业峻鸿绩 卓有成效 较德焯勤
变故易常 变古易常 变古易俗 变俗易教 革风易俗
河东狮吼 河东狮子吼 恶声恶气 直眉怒目 咆哮如雷
忍苦耐劳 吃苦耐劳 咬紧牙关 不避艰险 任劳任怨
问长问短 千恩万谢 感恩怀德 感恩图报 以礼相待
无妄之忧 池鱼之虑 飞来横祸 飞灾横祸 殃及池鱼
只争旦夕 指日成功 瞬息之间 一呵而就 一时三刻
炳如日星 天清日白 清天白日 星月交辉 光天化日
满腔热忱 满腔热枕 热血沸腾 款款深深 情真意切
非同小可 筐箧中物 率以为常 日以为常 见惯不惊
触目兴叹 大吃一惊 即景生情 鹤归华表 感今惟昔
脱天漏网 误作非为 无法无天 没法没天 胡作非为
水火无交 脂膏不润 摆袖却金 却金暮夜 公正廉洁
凡胎浊骨 碌碌无闻 凡夫俗子 声希味淡 等闲之辈
犯言直谏 正言直谏 犯颜苦谏 正色敢言 正大光明
一无可取 胡猜乱想 无缘无故 音信杳无 莫敢谁何
啬己奉公 躬行节俭 节用爱民 洁己奉公 洁己从公
前襟后裾 连枝同气 分形连气 分形共气 同气连枝
变动不居 连绵不断 马不解鞍 靡所底止 漫无止境
播弄是非 自厝同异 惹事生非 招是搬非 鸡声鹅斗
广土众民 地利人和 人烟稠密 人烟浩穰 物阜民康
神气活现 有我无人 高傲自大 轻世傲物 傲慢无礼
黄粱一梦 黄粱美梦 力所不及 黄梁一梦 黄梁美梦
不容置喙 闲言赘语 言无伦次 言多必失 多言多语
抓耳挠腮 挠腮撧耳 搔头抓耳 搔头摸耳 目濡耳染
除恶务尽 除恶务本 扫除天下 刬恶锄奸 剗恶锄奸
业精于勤 萤窗雪案 十年读书 孜孜不怠 孜孜不懈
和蔼近人 和蔼可亲 善气迎人 温柔敦厚 和容悦色
轻言肆口 轻嘴薄舌 瞽言妄举 轻口薄舌 轻口轻舌
女长须嫁 男大须婚 女大须嫁 女大当嫁 女长当嫁
弃短就长 弃短用长 取长弃短 他山攻错 截长补短
七损八伤 创剧痛深 伤筋动骨 创钜痛深 创钜痛仍
谗言佞语 恶语伤人 知我罪我 出口伤人 血口喷人
必躬必亲 好自为之 厕身其间 身做身当 事在必行
残冬腊月 腊尽春回 无冬历夏 岁序更新 寒冬腊月
人心皇皇 人不自安 忐忑不安 忐忑不定 忑忑忐忐
麦秀黍离 黍离麦秀 黍油麦秀 国破家亡 破国亡家
痛诬丑诋 积毁消骨 积毁销金 积谗磨骨 铄金毁骨
狼子兽心 惨无人道 惨无人理 人面兽心 兽心人面
交口赞誉 交口称赞 交口称誉 众口交赞 云集响应
百紫千红 繁花似锦 如花似锦 绣口锦心 锦心绣口
横行直撞 横行直走 无所畏惮 无所畏忌 无所顾惮
茅室蓬户 土阶茅屋 土阶茅茨 蓬门荜户 织楚成门
如芒在背 饮冰内热 悬心吊胆 担惊受怕 提心吊胆
五陵年少 五陵英少 膏粱年少 长安少年 千金之子
刑于之化 琴瑟之好 凤协鸾和 相敬如宾 鸿案相庄
背义负信 寻风捉影 顽皮贼骨 朝梁暮陈 朝梁暮晋
多口阿师 千言万语 能说会道 吞吞吐吐 搔到痒处
革风易俗 移风改俗 移风革俗 移风易尚 改政移风
头疼脑热 头痛额热 头痛脑热 霜露之病 早占勿药
辩口利舌 辩口利辞 口齿伶俐 三寸之舌 三寸不烂之舌
遗训余风 遗风余教 遗风余烈 遗风余韵 变俗易教
鹤长凫短 殊形妙状 别具一格 与众不同 比众不同
日旰忘餐 发愤忘食 废寝忘餐 忘餐废寝 不遑暇食
安闲自在 清闲自在 优哉游哉 悠哉游哉 不紧不慢
满脸春风 满脸春色 莞尔而笑 眉开眼笑 开眉展眼
神气活现 损之又损 言气卑弱 器满意得 拿腔做势
乘人之危 趁火抢劫 助人下石 落井投石 趁人之危
推陈出新 别创一格 别开一格 另开生面 铸新淘旧
遗黎故老 列祖列宗 弟男子侄 颠毛种种 景入桑榆
神不守舍 神不收舍 魂不附体 三魂七魄 出世离群
追根究底 寻根追底 寻根究底 叩源推委 穷源朔流
杳无音讯 杳无影响 音信杳无 杳无消息 杳无信息
黔驴之技 骏骨牵盐 力有未逮 才疏志大 眼高手生
多情善感 多情多感 情凄意切 悲从中来 悱恻缠绵
计功受爵 武爵武任 论功受赏 班功行赏 因任授官
枕石漱流 枕流漱石 漱石枕流 枕山栖谷 散带衡门
累累如珠 通同一气 以胶投漆 相与为一 铁板一块
无名英雄 燕雀安知鸿鹄之志 藏龙卧虎 卧虎藏龙 一世之雄
漏尽锺鸣 屠所牛羊 风烛之年 生死存亡 油干灯草尽
孽障种子 顽父嚚母 薮中荆曲 丑声远播 十手争指
立竿见影 吹糠见米 计日奏功 一见了然 见世生苗
轨物范世 以身作则 法脉准绳 规圆矩方 齿颊挂人
受宠若惊 闻宠若惊 一则以喜，一则以惧 惊喜若狂 忧心悄悄
揣时度力 量己审分 衡情酌理 揆情审势 量力度德
公子哥儿 狐朋狗友 狐朋狗党 痴儿呆女 饭坑酒囊
身心交瘁 劳形苦心 倾摇懈弛 心慵意懒 槁形灰心
挨风缉缝 钻头觅缝 溯端竟委 革旧图新 东搜西罗
耻言人过 恶不去善 攻瑕指失 虚己受人 论长道短
聚少成多 寸积铢累 旷日长久 历久弥坚 有增无已
燕瘦环肥 妍姿艳质 环肥燕瘦 林下风度 仙姿玉貌
以意为之 从心所欲 孤行一意 唯所欲为 惟所欲为
目不识书 目不知书 浑然无知 不识一丁 一丁不识
目达耳通 明目达聪 识明智审 灵心慧齿 利齿伶牙
衣绣昼行 早出暮归 还乡昼锦 晓行夜住 早出晚归
日夜兼程 昼夜兼程 倍日并行 黑家白日 决命争首
凫居雁聚 蜂屯蚁聚 街头巷底 前街后巷 街头巷尾
目眐心骇 伏首贴耳 目瞪心骇 张眉张眼 战战业业
心口相应 果不其然 出乎意料 出乎预料 言行相符
游戏人间 游戏人世 游戏尘寰 游戏笔墨 游戏翰墨
如蹈水火 进退狼狈 啮雪餐毡 运拙时艰 运拙时乖
因人成事 假力于人 有志者事竟成 功到自然成 力所不及
寂寂无闻 徒有其名 阿狗阿猫 阿猫阿狗 身微言轻
土阶茅屋 织楚成门 土阶茅茨 蓬门筚户 蓬门荜户
整衣敛容 梳妆打扮 水佩风裳 淡妆轻抹 披罗戴翠
方足圆颅 方趾圆颅 圆颅方趾 圆顶方趾 戴圆履方
志美行厉 铜心铁胆 孜孜不辍 持之以恒 奋发踔厉
铢分毫析 打小算盘 沉思熟虑 慎小事微 搬斤播两
良弓无改 负薪构堂 世济其美 克绍箕裘 显祖扬宗
交淡若水 不打不相识 道义之交 瞻情顾意 鲍子知我
刻不容松 经久不息 难以为继 难乎为继 刻不待时
孺子可教 作育人材 教导有方 教妇初来，教儿婴孩 爱人好士
龙腾虎啸 盛况空前 欢聚一堂 烈火烹油 热情洋溢
以手加额 额首称庆 额手相庆 额手称颂 额手称庆
窗间过马 流光易逝 骐骥过隙 日月如流 驹窗电逝
雕虫小艺 雕虫薄技 雕虫小事 雕虫小巧 雕虫末伎
朴素无华 朴实无华 爱素好古 清新俊逸 质而不野
图财害命 谋财害命 乘机打劫 暴取豪夺 奸掳烧杀
寻风捉影 无根之木，无源之水 不根之谈 胡言乱语 胡思乱想
一无所求 无羐无碍 无缘无故 无所忌讳 无所不备
乘人之危 危急存亡之秋 落井投石 将机就计 擒奸擿伏
杳无消息 杳无影响 无头无尾 杳无踪迹 渺无影踪
动之以情 感人肺腑 感人肺肝 感人心脾 满腔热枕
田父之功 棋逢敌手 竞短争长 蜂房蚁穴 鼎足之势
秘而不露 讳莫高深 秘而不言 秘而不宣 法不传六耳
见仁见智 见智见仁 大处着眼 三足鼎立 另眼看待
面有难色 欢喜若狂 面红耳热 面红面绿 耳红面赤
人材出众 人才出众 精金百炼 道存目击 才华超众
香车宝马 宝马香车 香轮宝骑 光车骏马 鸾舆凤驾
池鱼堂燕 池鱼林木 无须之祸 殃及池鱼 含瑕积垢
贪污腐化 牛衣岁月 倚官挟势 安贫乐贱 删华就素
一长二短 一长两短 不测之忧 三长两短 飞灾横祸
啬己奉公 少吃俭用 熬肠刮肚 躬行节俭 增收节支
龙眉凤目 臂有四肘 楚楚不凡 一表非俗 铮铮佼佼
融洽无间 表里相依 相与为一 以胶投漆 相因相生
原封未动 坚贞不渝 安贫守道 信守不渝 守正不回
人自为战 人尽其才 各自为战 所向克捷 各为其主
夙兴昧旦 炳如日星 晨光熹微 正明公道 红日三竿
闭户读书 不言不语 寂然无声 闭门读书 静观默察
枉己正人 自讨没趣 匡谬正俗 惹祸招灾 救偏补弊
讳莫高深 潜踪匿影 藏形匿影 隐迹埋名 潜形匿迹
坐上琴心 蜂迷蝶猜 动之以情 墙头马上 雨沾云惹
渊清玉絜 玉洁冰清 冰清玉洁 玉润冰清 玉洁松贞
章决句断 简要不烦 字顺文从 辞简义赅 语简意赅
百纵千随 百依百随 百衣百随 百依百顺 依头顺尾
乔装改扮 面目一新 像形夺名 改换头面 妆模作样
以身作则 相沿成习 以古制今 人情世故 日以为常
踨蹐不安 魄散魂飞 侧足而立 胆战心摇 胆战心慌
声泪俱下 如泣如诉 大放悲声 呕心抽肠 椎天抢地
立时三刻 风驰电赴 连二赶三 驽箭离弦 毋翼而飞
干端坤倪 乾端坤倪 荦荦大者 众目昭彰 彰明较着
赦过宥罪 宽以待人 轻饶素放 悔罪自新 情有可原
铁嘴钢牙 三寸之舌 三寸不烂之舌 龙腾豹变 能言巧辩
一点半点 反覆无常 成千上万 车载船装 风云不测
不哼不哈 默默无言 杜口无言 不言不语 默不作声
下学上达 天理人情 饮食男女 天人之际 格物穷理
无施不可 兹事体大 大有作为 益国利民 无所不在
一望而知 显而易见 似懂非懂 可想而知 画虎画皮难画骨
玉振金声 量金买赋 修辞立诚 文章经济 言之无文，行而不远
一干人犯 狐群狗党 同恶相求 神奸巨蠹 丑类恶物
际地蟠天 无边无沿 无边无垠 漫天盖地 一天一地
壮气凌云 神飞气扬 斗志昂扬 感慨激昂 豪情壮志
诗礼人家 祖宗家法 遗风旧俗 遗训余风 遗风余教
矫言伪行 一尺水十丈波 尺水丈波 故甚其词 诡言浮说
凤子龙孙 王孙公子 公子王孙 豪门贵胄 玉叶金枝
变古乱常 变风改俗 变风易俗 变俗易教 变古易俗
